Day,Time,Weather,Event,Bus_Capacity,Train_Arrival,Waiting_Passengers
4,12:50,2,1,45,0,75
4,09:00,4,0,45,0,70
4,08:00,1,0,45,1,106
4,08:10,4,0,45,1,120
4,12:50,4,1,45,0,61
4,08:50,4,1,45,0,117
4,17:40,1,0,45,0,59
4,10:50,2,0,45,0,35
4,08:35,1,0,45,1,171
4,08:15,4,0,45,1,220
4,08:25,3,0,45,1,225
4,09:00,1,0,45,0,60
4,10:50,1,1,45,0,130
4,17:00,4,1,45,0,29
4,08:00,2,1,45,1,57
4,10:50,1,1,45,0,122
4,10:40,3,1,45,0,117
4,07:50,2,0,45,1,94
4,15:00,4,1,45,0,20
4,08:00,2,0,45,1,57
4,14:20,4,1,45,1,158
4,08:00,4,0,45,1,189
4,11:10,3,1,45,1,163
4,09:05,4,0,45,0,24
4,10:50,1,0,45,0,129
4,13:40,4,0,45,0,100
4,13:10,3,1,45,0,93
4,13:30,3,1,45,0,128
4,13:10,4,1,45,0,113
4,08:30,2,0,45,1,225
4,08:00,4,1,45,1,141
4,11:30,3,1,45,0,58
4,11:10,1,1,45,1,69
4,13:40,3,1,45,0,24
4,13:10,4,0,45,0,13
4,13:30,2,0,45,0,24
4,13:10,1,0,45,0,62
4,14:20,4,1,45,1,200
4,15:00,3,0,45,0,44
4,10:50,2,1,45,0,26
4,08:10,2,1,45,1,185
4,08:05,1,1,45,1,225
4,14:20,2,1,45,1,218
4,11:30,3,1,45,0,40
4,08:50,1,1,45,0,121
4,13:40,4,1,45,0,26
4,13:30,1,1,45,0,219
4,09:00,3,1,45,0,17
4,08:00,4,1,45,1,199
4,08:45,4,1,45,1,200
4,08:05,1,0,45,1,36
4,13:40,4,0,45,0,160
4,08:40,3,1,45,1,225
4,08:40,3,0,45,1,225
4,16:00,2,0,45,0,11
4,09:05,4,0,45,0,58
4,08:45,2,1,45,1,89
4,08:25,2,0,45,1,178
4,08:55,2,0,45,0,53
4,11:20,1,1,45,1,161
4,08:00,2,1,45,1,59
4,08:25,2,1,45,1,225
4,08:35,4,0,45,1,225
4,14:00,2,1,45,1,183
4,13:30,4,1,45,0,19
4,14:10,4,0,45,1,181
4,08:00,1,0,45,1,151
4,10:30,4,1,45,0,126
4,16:00,3,1,45,0,22
4,09:05,4,1,45,0,49
4,08:50,1,0,45,0,98
4,08:10,1,1,45,1,47
4,08:25,2,1,45,1,176
4,07:55,2,0,45,0,75
4,08:10,1,0,45,1,125
4,10:50,3,0,45,0,132
4,14:00,4,1,45,1,151
4,11:10,2,1,45,1,187
4,11:00,2,1,45,0,137
4,08:15,2,0,45,1,188
4,13:10,2,1,45,0,94
4,08:05,3,0,45,1,62
4,17:40,4,1,45,0,61
4,09:00,1,1,45,0,61
4,13:10,1,0,45,0,154
4,07:50,4,0,45,1,185
4,08:50,4,0,45,0,135
4,09:00,3,1,45,0,156
4,08:45,2,0,45,1,114
4,16:00,2,1,45,0,7
4,08:15,4,1,45,1,225
4,17:20,4,0,45,0,25
4,14:00,2,0,45,1,79
4,08:50,1,0,45,0,100
4,08:40,4,1,45,1,225
4,08:05,1,0,45,1,70
4,10:40,4,1,45,0,101
4,08:20,3,0,45,1,225
4,08:30,2,0,45,1,225
4,11:20,1,0,45,1,139
4,09:00,1,0,45,0,18
4,17:20,4,1,45,0,207
4,13:10,4,0,45,0,45
4,15:00,1,1,45,0,30
4,14:10,3,1,45,1,137
4,16:00,2,1,45,0,29
4,08:50,4,0,45,0,81
4,08:10,1,1,45,1,206
4,15:00,3,0,45,0,13
4,07:50,2,0,45,1,177
4,13:40,3,0,45,0,125
4,08:35,3,1,45,1,188
4,08:40,3,0,45,1,225
4,16:00,3,1,45,0,12
4,08:30,3,1,45,1,225
4,17:00,3,1,45,0,25
4,07:50,2,0,45,1,127
4,17:20,3,0,45,0,137
4,11:00,3,1,45,0,88
4,11:20,4,0,45,1,166
4,10:40,2,1,45,0,152
4,10:30,4,1,45,0,19
4,08:55,3,1,45,0,55
4,08:45,3,1,45,1,144
4,09:00,4,0,45,0,160
4,17:00,1,1,45,0,10
4,10:40,2,1,45,0,18
4,12:50,3,0,45,0,33
4,17:20,2,1,45,0,68
4,11:30,4,1,45,0,72
4,16:00,4,0,45,0,35
4,08:30,4,1,45,1,225
4,10:30,3,1,45,0,153
4,10:50,3,1,45,0,74
4,13:30,1,0,45,0,74
4,08:45,3,1,45,1,98
4,10:30,4,0,45,0,152
4,08:35,4,1,45,1,225
4,08:00,2,1,45,1,171
4,12:50,1,1,45,0,145
4,09:05,2,0,45,0,68
4,11:00,3,1,45,0,67
4,08:55,3,0,45,0,86
4,11:20,3,1,45,1,166
4,08:40,1,1,45,1,225
4,08:10,4,0,45,1,140
4,07:55,1,1,45,0,177
4,13:10,3,1,45,0,49
4,13:10,2,0,45,0,12
4,08:35,1,1,45,1,225
4,11:20,3,1,45,1,203
4,12:50,2,1,45,0,106
4,08:00,4,0,45,1,35
4,14:30,1,1,45,0,43
4,09:00,3,0,45,0,23
4,08:35,3,1,45,1,225
4,09:05,4,1,45,0,92
4,13:10,2,0,45,0,17
4,08:15,1,1,45,1,225
4,15:00,4,0,45,0,8
4,17:00,1,1,45,0,33
4,13:10,1,0,45,0,157
4,14:20,3,1,45,1,137
4,07:50,2,0,45,1,68
4,11:20,1,0,45,1,181
4,08:00,2,0,45,1,82
4,08:25,1,1,45,1,225
4,12:50,3,0,45,0,67
4,08:50,1,0,45,0,100
4,08:00,2,1,45,1,184
4,15:00,4,0,45,0,28
4,08:40,1,0,45,1,173
4,13:40,2,1,45,0,146
4,11:20,4,1,45,1,174
4,14:00,2,0,45,1,100
4,17:00,1,1,45,0,33
4,08:55,1,0,45,0,109
4,08:15,2,0,45,1,198
4,07:55,2,0,45,0,53
4,11:10,1,0,45,1,169
4,09:00,4,0,45,0,120
4,10:30,4,1,45,0,135
4,08:30,1,0,45,1,225
4,13:30,3,1,45,0,133
4,13:30,4,1,45,0,154
4,11:30,4,1,45,0,44
4,17:00,2,0,45,0,44
4,12:50,3,1,45,0,85
4,15:00,1,1,45,0,34
4,08:45,2,1,45,1,70
4,07:50,2,1,45,1,49
4,08:45,4,0,45,1,225
4,17:40,1,1,45,0,76
4,16:00,1,0,45,0,6
4,14:20,3,0,45,1,170
4,08:40,4,1,45,1,225
4,08:05,4,0,45,1,44
4,10:40,1,1,45,0,153
4,13:10,1,1,45,0,207
4,14:00,3,0,45,1,132
4,10:30,1,0,45,0,20
4,07:55,2,0,45,0,127
4,08:35,1,1,45,1,225
4,11:30,4,1,45,0,83
4,08:45,2,1,45,1,202
4,11:20,2,0,45,1,144
4,14:00,2,0,45,1,158
4,12:50,3,1,45,0,101
4,17:00,1,0,45,0,9
4,08:45,4,0,45,1,225
4,13:40,4,1,45,0,171
4,08:25,1,1,45,1,225
4,10:50,4,0,45,0,81
4,09:00,4,1,45,0,220
4,08:55,2,0,45,0,60
4,11:10,4,1,45,1,152
4,08:20,3,0,45,1,225
4,13:10,3,1,45,0,43
4,08:20,3,1,45,1,225
4,09:05,1,1,45,0,94
4,11:30,4,0,45,0,20
4,08:15,1,1,45,1,225
4,08:40,4,1,45,1,225
4,08:50,2,0,45,0,71
4,11:10,1,0,45,1,91
4,17:00,4,1,45,0,6
4,15:00,1,0,45,0,16
4,08:30,2,1,45,1,225
4,09:00,2,1,45,0,70
4,08:50,4,1,45,0,121
4,14:00,3,1,45,1,62
4,12:50,3,0,45,0,59
4,08:05,2,0,45,1,69
4,08:50,3,1,45,0,134
4,10:50,4,1,45,0,86
4,11:20,1,1,45,1,192
4,08:50,2,0,45,0,101
4,07:50,2,0,45,1,60
4,10:30,3,0,45,0,20
4,13:10,1,0,45,0,169
4,14:00,1,1,45,1,86
4,08:25,3,1,45,1,165
4,16:00,1,0,45,0,15
4,08:00,1,1,45,1,71
4,07:50,2,1,45,1,53
4,11:30,4,0,45,0,42
4,08:30,3,1,45,1,225
4,10:50,4,1,45,0,213
4,08:05,1,1,45,1,225
4,13:10,1,0,45,0,171
4,11:30,2,0,45,0,30
4,08:45,4,1,45,1,225
4,17:00,3,0,45,0,7
4,07:50,2,0,45,1,162
4,11:10,1,1,45,1,225
4,08:05,2,0,45,1,142
4,08:00,2,1,45,1,79
4,11:30,1,0,45,0,84
4,08:25,4,0,45,1,225
4,14:30,2,0,45,0,15
4,10:50,2,0,45,0,66
4,07:55,1,1,45,0,53
4,16:00,2,0,45,0,42
4,17:40,3,0,45,0,64
4,08:55,2,1,45,0,52
4,17:40,2,0,45,0,48
4,08:30,4,1,45,1,225
4,14:30,1,0,45,0,22
4,15:00,1,0,45,0,40
5,13:40,4,0,45,0,55
5,10:50,3,0,45,0,81
5,08:50,3,0,45,0,70
5,08:35,2,0,45,1,186
5,11:10,4,1,45,1,225
5,11:10,3,1,45,1,161
5,17:20,1,0,45,0,79
5,07:50,2,1,45,1,62
5,08:35,2,1,45,1,198
5,08:50,1,0,45,0,131
5,08:40,1,0,45,1,225
5,08:35,4,1,45,1,222
5,12:50,4,1,45,0,118
5,17:20,2,0,45,0,148
5,13:10,3,0,45,0,46
5,13:10,1,0,45,0,144
5,09:05,1,1,45,0,64
5,08:15,3,0,45,1,225
5,08:50,3,1,45,0,148
5,08:35,2,1,45,1,225
5,08:10,1,1,45,1,49
5,08:00,3,0,45,1,56
5,08:50,1,1,45,0,116
5,08:40,3,1,45,1,225
5,08:20,3,1,45,1,209
5,09:05,4,0,45,0,48
5,17:00,1,0,45,0,12
5,08:25,1,0,45,1,225
5,11:30,2,1,45,0,80
5,17:00,1,1,45,0,22
5,11:30,3,0,45,0,23
5,08:15,3,1,45,1,225
5,14:10,4,1,45,1,225
5,09:05,4,0,45,0,59
5,17:20,1,1,45,0,174
5,08:35,1,1,45,1,225
5,14:20,4,0,45,1,149
5,11:30,2,0,45,0,67
5,17:00,2,0,45,0,15
5,17:00,2,0,45,0,10
5,14:20,2,0,45,1,145
5,10:50,4,1,45,0,132
5,11:10,4,0,45,1,116
5,17:00,1,1,45,0,24
5,08:15,4,0,45,1,184
5,14:20,3,1,45,1,138
5,08:00,1,0,45,1,182
5,14:20,3,0,45,1,143
5,13:10,2,1,45,0,150
5,14:10,3,1,45,1,224
5,13:40,3,1,45,0,122
5,11:10,2,0,45,1,165
5,07:50,1,0,45,1,30
5,08:20,1,1,45,1,225
5,09:05,2,1,45,0,46
5,09:05,2,1,45,0,87
5,08:35,3,0,45,1,225
5,08:25,3,1,45,1,225
5,07:50,4,0,45,1,74
5,08:35,1,1,45,1,225
5,08:15,3,1,45,1,199
5,08:35,1,1,45,1,225
5,14:10,4,0,45,1,205
5,14:30,1,0,45,0,53
5,08:20,4,1,45,1,225
5,12:50,1,1,45,0,192
5,08:25,2,1,45,1,194
5,14:10,4,0,45,1,220
5,14:10,1,1,45,1,225
5,09:05,4,0,45,0,72
5,08:25,1,1,45,1,225
5,11:00,1,1,45,0,204
5,07:50,3,1,45,1,188
5,08:00,1,0,45,1,34
5,08:30,3,1,45,1,225
5,08:35,2,0,45,1,225
5,11:00,1,0,45,0,88
5,17:00,2,0,45,0,30
5,11:30,2,0,45,0,37
5,08:40,2,1,45,1,220
5,14:10,1,1,45,1,201
5,08:30,4,0,45,1,225
5,08:40,3,1,45,1,225
5,14:00,4,0,45,1,58
5,08:10,3,1,45,1,105
5,08:40,1,1,45,1,225
5,08:35,3,0,45,1,225
5,11:20,2,0,45,1,117
5,08:25,3,1,45,1,225
5,08:15,3,0,45,1,225
5,08:40,1,0,45,1,156
5,08:30,1,1,45,1,225
5,08:00,1,1,45,1,147
5,12:50,2,0,45,0,61
5,17:00,3,0,45,0,16
5,11:10,3,1,45,1,222
5,08:00,4,0,45,1,184
5,07:50,4,0,45,1,199
5,14:10,1,0,45,1,56
5,08:00,3,0,45,1,60
5,14:00,1,0,45,1,127
5,11:00,1,1,45,0,152
5,08:25,3,1,45,1,225
5,08:15,3,0,45,1,225
5,08:15,1,0,45,1,166
5,08:00,2,1,45,1,225
5,14:00,3,1,45,1,157
5,08:25,4,0,45,1,225
5,17:20,4,1,45,0,210
5,08:50,3,1,45,0,119
5,07:50,3,1,45,1,114
5,07:50,4,0,45,1,124
5,08:15,3,0,45,1,225
5,08:10,3,1,45,1,61
5,17:20,4,1,45,0,86
5,08:00,3,1,45,1,168
5,10:50,4,0,45,0,119
5,07:50,1,1,45,1,211
5,08:50,1,1,45,0,115
5,11:10,2,0,45,1,133
5,14:00,4,0,45,1,126
5,08:30,4,0,45,1,225
5,08:40,2,0,45,1,179
5,08:20,3,1,45,1,225
5,11:00,3,0,45,0,45
5,08:00,2,1,45,1,68
5,11:10,4,0,45,1,113
5,13:10,4,1,45,0,85
5,17:00,2,0,45,0,26
5,14:10,1,0,45,1,148
5,11:20,2,1,45,1,136
5,17:00,3,1,45,0,24
5,11:20,3,1,45,1,185
5,09:05,4,1,45,0,19
5,13:40,1,1,45,0,40
5,14:20,3,1,45,1,214
5,11:30,3,0,45,0,34
5,08:20,1,1,45,1,225
5,14:20,1,0,45,1,201
5,14:20,1,0,45,1,134
5,10:30,4,1,45,0,157
5,14:30,3,0,45,0,15
5,11:00,3,0,45,0,93
5,08:50,1,0,45,0,127
5,10:50,1,1,45,0,52
5,08:20,3,1,45,1,225
5,08:50,3,0,45,0,88
5,08:50,3,1,45,0,121
5,17:00,1,0,45,0,13
5,14:20,1,0,45,1,201
5,08:35,3,1,45,1,225
5,14:10,3,1,45,1,166
5,14:30,4,1,45,0,44
5,11:10,3,1,45,1,61
5,13:10,2,0,45,0,129
5,08:00,1,0,45,1,155
5,11:00,3,0,45,0,76
5,07:50,3,1,45,1,26
5,08:50,3,0,45,0,66
5,17:40,3,1,45,0,85
5,08:50,1,0,45,0,88
5,07:50,3,0,45,1,113
5,14:30,2,0,45,0,56
5,08:15,2,0,45,1,225
5,14:30,1,0,45,0,74
5,08:15,4,1,45,1,225
5,08:35,1,1,45,1,225
5,13:40,2,0,45,0,90
5,08:50,3,0,45,0,85
5,08:00,1,0,45,1,64
5,11:00,3,1,45,0,130
5,08:25,2,0,45,1,225
5,07:50,3,0,45,1,13
5,08:15,3,0,45,1,225
5,08:50,4,1,45,0,123
5,11:30,4,1,45,0,47
5,14:00,1,0,45,1,72
5,11:30,3,0,45,0,56
5,08:50,3,0,45,0,114
5,17:20,1,0,45,0,150
5,08:00,4,0,45,1,23
5,11:30,4,0,45,0,64
5,13:10,3,1,45,0,58
5,17:20,3,0,45,0,67
5,17:20,4,1,45,0,171
5,08:35,1,1,45,1,225
5,08:40,2,0,45,1,194
5,08:10,1,0,45,1,75
5,08:35,4,1,45,1,225
5,11:30,2,1,45,0,23
5,08:15,2,1,45,1,176
5,08:20,3,1,45,1,225
5,08:40,2,1,45,1,225
5,08:00,3,1,45,1,25
5,08:10,3,1,45,1,109
5,09:05,2,0,45,0,59
5,08:50,2,0,45,0,91
5,08:20,3,1,45,1,225
5,08:40,1,1,45,1,225
5,13:10,4,0,45,0,59
5,08:20,4,1,45,1,225
5,08:50,3,0,45,0,107
5,11:30,1,1,45,0,108
5,08:10,3,1,45,1,29
5,11:30,2,1,45,0,92
5,13:10,2,1,45,0,46
5,08:10,3,0,45,1,141
5,11:00,2,0,45,0,122
5,08:00,3,0,45,1,26
5,08:40,2,0,45,1,225
5,08:20,3,0,45,1,225
5,08:50,2,0,45,0,89
5,08:35,2,1,45,1,225
5,17:40,3,1,45,0,59
5,14:00,3,1,45,1,54
5,08:00,2,0,45,1,88
5,08:40,4,1,45,1,225
5,08:00,3,1,45,1,214
5,08:25,4,0,45,1,225
5,11:30,4,0,45,0,40
5,08:30,1,1,45,1,225
5,08:00,2,0,45,1,171
5,07:50,4,1,45,1,225
5,14:30,2,1,45,0,73
5,08:50,4,0,45,0,108
5,08:40,3,0,45,1,169
5,07:50,2,1,45,1,199
5,13:40,4,1,45,0,98
5,08:30,3,0,45,1,188
5,07:50,2,1,45,1,191
5,08:35,4,0,45,1,225
5,08:40,4,0,45,1,225
5,07:50,3,1,45,1,118
5,14:10,4,1,45,1,107
5,12:50,4,1,45,0,55
5,14:30,4,1,45,0,27
5,09:05,3,0,45,0,20
5,08:15,3,1,45,1,225
5,11:00,2,0,45,0,91
5,08:15,4,1,45,1,225
5,14:10,2,0,45,1,115
5,14:20,1,1,45,1,225
5,17:00,3,1,45,0,43
5,08:25,4,1,45,1,225
5,17:20,4,1,45,0,82
5,08:15,3,0,45,1,220
5,08:40,3,1,45,1,217
5,08:50,3,1,45,0,123
5,11:10,3,1,45,1,161
5,14:30,1,0,45,0,59
5,09:05,3,1,45,0,86
5,11:30,4,1,45,0,47
5,07:50,3,1,45,1,16
5,08:35,1,1,45,1,218
5,08:35,3,1,45,1,225
5,08:00,2,1,45,1,39
5,17:40,2,0,45,0,56
5,08:25,3,1,45,1,225
5,07:50,2,0,45,1,30
5,17:20,4,0,45,0,94
5,13:10,1,1,45,0,44
5,08:25,4,1,45,1,225
5,08:15,3,0,45,1,213
5,08:30,4,1,45,1,225
5,08:25,2,1,45,1,225
5,07:50,4,1,45,1,151
5,14:00,1,1,45,1,210
5,08:50,3,1,45,0,130
5,10:30,2,1,45,0,88
5,08:15,1,0,45,1,225
5,10:30,1,0,45,0,16
5,08:35,4,1,45,1,225
5,08:50,2,1,45,0,98
5,08:30,4,1,45,1,225
5,17:20,2,1,45,0,109
5,08:10,3,0,45,1,162
5,10:30,1,0,45,0,105
5,08:00,2,1,45,1,148
5,07:50,2,0,45,1,78
5,10:50,4,1,45,0,107
5,11:30,4,0,45,0,52
5,14:10,1,0,45,1,134
5,14:20,4,1,45,1,160
5,11:30,1,0,45,0,14
5,08:15,3,1,45,1,225
5,07:50,3,0,45,1,63
5,08:35,2,0,45,1,218
5,11:00,3,1,45,0,71
5,08:15,2,0,45,1,225
5,14:30,1,1,45,0,106
5,11:00,4,0,45,0,98
5,11:10,1,0,45,1,191
5,17:00,3,0,45,0,23
5,17:40,3,0,45,0,66
5,08:30,2,0,45,1,137
5,08:35,2,1,45,1,225
5,12:50,1,1,45,0,19
5,13:40,1,0,45,0,75
5,08:20,3,1,45,1,225
5,08:25,3,1,45,1,213
5,17:40,2,0,45,0,42
5,10:50,4,0,45,0,27
5,13:40,3,1,45,0,67
5,08:50,3,1,45,0,111
5,08:30,1,0,45,1,214
5,08:50,2,0,45,0,118
5,14:20,2,0,45,1,151
5,14:20,1,1,45,1,225
5,07:50,2,0,45,1,148
5,10:30,3,0,45,0,12
5,08:50,2,1,45,0,105
5,09:05,3,1,45,0,65
5,08:20,3,0,45,1,225
5,08:35,4,1,45,1,225
5,08:25,3,1,45,1,225
5,11:30,4,0,45,0,21
5,08:15,3,1,45,1,178
5,13:40,4,1,45,0,177
5,08:50,4,1,45,0,154
5,13:10,1,1,45,0,22
5,11:00,4,0,45,0,58
5,08:00,2,1,45,1,88
5,12:50,1,0,45,0,85
5,12:50,2,1,45,0,48
5,14:30,2,1,45,0,58
5,14:10,4,1,45,1,141
5,08:00,1,0,45,1,17
5,17:00,1,1,45,0,15
5,14:20,2,0,45,1,163
5,14:00,2,0,45,1,80
5,17:00,1,0,45,0,34
5,14:30,4,1,45,0,63
5,08:00,2,1,45,1,15
5,14:20,2,0,45,1,160
5,08:40,3,1,45,1,225
5,13:40,4,1,45,0,198
5,10:50,1,1,45,0,41
5,17:20,2,0,45,0,137
5,14:20,3,1,45,1,168
5,08:15,3,0,45,1,188
5,17:40,3,0,45,0,38
5,11:10,3,0,45,1,65
5,14:00,3,1,45,1,144
5,08:30,3,1,45,1,225
5,08:00,1,0,45,1,107
5,17:40,4,0,45,0,55
5,08:15,4,1,45,1,225
5,08:30,2,0,45,1,225
5,08:40,4,0,45,1,225
5,11:20,1,0,45,1,162
5,11:20,4,1,45,1,220
5,08:30,3,1,45,1,225
5,08:20,4,1,45,1,225
5,17:20,2,0,45,0,46
5,13:40,4,1,45,0,124
5,08:25,3,1,45,1,225
5,08:25,2,0,45,1,194
5,13:40,4,1,45,0,104
5,12:50,1,0,45,0,103
5,08:40,2,0,45,1,199
5,14:00,3,1,45,1,110
5,08:30,4,1,45,1,225
5,14:20,2,1,45,1,150
5,17:00,3,0,45,0,15
5,09:05,3,0,45,0,65
5,13:10,3,0,45,0,58
5,08:50,2,0,45,0,115
5,11:00,4,1,45,0,131
5,11:00,2,0,45,0,86
5,14:20,3,0,45,1,125
5,07:50,3,1,45,1,195
5,08:50,1,0,45,0,117
5,14:00,2,1,45,1,67
5,09:05,1,0,45,0,70
5,10:30,4,0,45,0,98
5,17:20,1,0,45,0,78
5,08:30,4,1,45,1,225
5,14:20,4,1,45,1,200
5,17:00,1,1,45,0,42
5,10:50,2,1,45,0,79
5,11:30,1,1,45,0,20
5,08:20,3,0,45,1,212
5,09:05,2,1,45,0,42
5,13:10,4,0,45,0,144
5,13:10,3,1,45,0,92
5,08:30,4,0,45,1,225
5,08:50,4,0,45,0,105
5,11:20,1,0,45,1,200
5,14:30,3,1,45,0,24
5,08:50,1,1,45,0,171
5,11:10,3,1,45,1,101
5,08:25,3,0,45,1,225
5,08:25,2,1,45,1,225
5,13:40,1,1,45,0,104
5,17:20,2,1,45,0,31
5,08:15,1,0,45,1,225
5,08:00,3,1,45,1,91
5,07:50,4,0,45,1,31
5,08:50,4,1,45,0,158
5,08:50,4,0,45,0,109
5,10:50,1,1,45,0,155
5,11:30,4,0,45,0,13
5,08:30,4,0,45,1,176
5,08:20,4,1,45,1,225
5,08:15,4,1,45,1,225
5,11:30,1,0,45,0,55
5,10:30,1,1,45,0,221
5,08:30,4,1,45,1,225
5,17:20,1,0,45,0,167
5,13:40,3,1,45,0,71
5,14:20,4,0,45,1,189
5,07:50,3,0,45,1,62
5,08:40,1,0,45,1,225
5,08:20,2,1,45,1,225
5,08:50,1,1,45,0,122
5,10:30,2,1,45,0,28
5,17:40,3,1,45,0,50
5,08:20,2,1,45,1,222
5,11:10,1,0,45,1,91
5,08:00,3,0,45,1,28
5,10:30,2,1,45,0,136
5,07:50,4,0,45,1,59
5,11:30,3,0,45,0,18
5,11:30,3,1,45,0,60
5,11:00,4,0,45,0,102
5,10:30,2,1,45,0,79
5,08:00,1,0,45,1,82
5,10:50,2,1,45,0,84
5,17:40,4,1,45,0,36
5,17:00,1,1,45,0,32
5,08:15,1,0,45,1,225
5,17:40,4,1,45,0,45
5,17:40,2,0,45,0,35
5,11:10,4,1,45,1,88
5,17:40,1,1,45,0,94
5,08:20,1,1,45,1,225
5,08:25,4,0,45,1,225
5,08:50,1,0,45,0,86
5,08:35,3,1,45,1,186
5,14:20,1,0,45,1,120
5,12:50,1,0,45,0,119
5,08:40,2,0,45,1,225
5,08:00,3,0,45,1,50
5,11:20,2,0,45,1,130
5,08:20,2,1,45,1,225
5,08:30,3,0,45,1,225
5,17:00,3,0,45,0,33
5,14:10,2,0,45,1,108
5,14:20,1,1,45,1,190
5,08:40,3,0,45,1,225
5,08:50,4,0,45,0,83
5,12:50,4,1,45,0,80
5,08:35,4,1,45,1,225
5,08:20,4,1,45,1,225
5,08:40,1,0,45,1,225
5,14:30,3,1,45,0,31
5,08:50,3,1,45,0,111
5,08:25,1,1,45,1,225
5,17:40,3,1,45,0,24
5,08:10,3,1,45,1,209
5,08:50,2,0,45,0,118
5,08:50,4,1,45,0,118
5,08:40,1,1,45,1,225
5,08:10,2,0,45,1,139
5,12:50,3,1,45,0,137
5,09:05,4,1,45,0,85
5,11:30,4,0,45,0,64
5,14:10,4,0,45,1,179
5,11:30,4,0,45,0,16
5,11:20,4,0,45,1,147
5,17:20,2,0,45,0,100
5,08:30,3,1,45,1,225
5,13:10,2,0,45,0,32
5,08:10,4,0,45,1,27
5,17:00,1,1,45,0,7
5,08:00,2,1,45,1,65
5,11:20,1,0,45,1,191
5,11:30,4,1,45,0,69
5,08:50,1,0,45,0,134
5,13:10,2,0,45,0,134
5,07:50,1,1,45,1,86
5,08:50,1,0,45,0,111
5,08:40,2,1,45,1,225
5,10:50,2,1,45,0,117
5,10:50,2,1,45,0,139
5,14:00,3,0,45,1,71
5,08:40,2,1,45,1,225
5,11:30,2,0,45,0,32
5,08:10,4,1,45,1,26
5,14:10,4,0,45,1,132
5,10:30,4,1,45,0,155
5,11:20,4,0,45,1,176
5,08:20,1,0,45,1,225
5,08:00,1,1,45,1,48
5,14:20,1,1,45,1,190
5,13:10,4,1,45,0,154
5,07:50,4,1,45,1,225
5,17:20,3,0,45,0,100
5,08:10,3,1,45,1,127
5,08:35,4,1,45,1,225
5,08:40,3,0,45,1,185
5,09:05,1,0,45,0,59
5,11:30,4,0,45,0,66
5,08:25,1,1,45,1,225
5,17:20,2,0,45,0,14
5,17:20,3,0,45,0,9
5,08:15,4,0,45,1,225
5,11:00,4,0,45,0,140
5,08:20,3,0,45,1,225
5,11:10,2,1,45,1,101
5,08:20,3,1,45,1,225
5,07:50,1,1,45,1,165
5,13:10,3,0,45,0,132
5,13:10,1,1,45,0,59
5,11:00,2,0,45,0,134
5,08:40,4,0,45,1,225
5,11:00,4,0,45,0,147
5,17:00,3,1,45,0,9
5,08:15,1,0,45,1,225
5,13:10,1,1,45,0,89
5,13:10,1,1,45,0,150
5,12:50,4,0,45,0,148
5,08:20,2,1,45,1,225
5,08:10,2,1,45,1,198
5,11:30,1,0,45,0,71
5,14:20,1,0,45,1,198
5,11:00,1,1,45,0,105
5,08:40,2,1,45,1,225
5,14:00,2,0,45,1,144
5,09:05,1,1,45,0,76
5,08:20,2,1,45,1,225
5,09:05,1,0,45,0,48
5,12:50,4,0,45,0,120
5,14:00,1,0,45,1,142
5,11:30,2,1,45,0,60
5,09:05,2,0,45,0,61
5,08:25,1,1,45,1,225
5,08:20,3,0,45,1,161
5,13:10,2,1,45,0,70
5,13:40,3,0,45,0,89
5,11:30,2,1,45,0,83
5,14:10,2,1,45,1,62
5,11:30,4,0,45,0,14
5,09:05,3,1,45,0,46
5,08:20,3,1,45,1,178
5,08:00,2,1,45,1,149
5,08:30,1,0,45,1,225
5,12:50,1,0,45,0,118
5,11:10,3,1,45,1,127
5,08:10,1,1,45,1,225
5,08:50,1,1,45,0,122
5,08:30,3,0,45,1,177
5,08:50,1,1,45,0,145
5,12:50,3,1,45,0,129
5,08:30,3,0,45,1,225
5,08:25,2,0,45,1,210
5,08:15,4,0,45,1,225
5,08:40,1,1,45,1,225
5,13:10,2,1,45,0,14
5,08:20,2,1,45,1,225
5,11:30,2,0,45,0,15
5,17:00,1,0,45,0,29
5,13:10,4,1,45,0,107
5,13:40,1,0,45,0,28
5,08:25,2,0,45,1,225
5,08:50,2,1,45,0,109
5,09:05,1,0,45,0,12
5,11:10,3,1,45,1,62
5,14:20,4,0,45,1,127
5,08:40,3,0,45,1,220
5,08:20,3,0,45,1,186
5,11:00,2,1,45,0,106
5,08:20,2,0,45,1,225
5,13:10,4,0,45,0,125
5,17:00,4,1,45,0,6
5,11:30,4,1,45,0,63
5,08:20,1,1,45,1,225
5,11:20,4,1,45,1,225
5,08:15,3,0,45,1,225
5,13:40,4,1,45,0,95
5,11:20,4,1,45,1,225
5,13:10,4,1,45,0,14
5,08:50,1,0,45,0,85
5,09:05,1,1,45,0,76
5,08:10,3,1,45,1,29
5,08:40,3,1,45,1,225
5,14:20,4,0,45,1,191
5,07:50,1,0,45,1,158
5,17:40,4,0,45,0,48
5,14:00,1,0,45,1,118
5,07:50,4,1,45,1,220
5,07:50,1,1,45,1,104
5,10:50,1,0,45,0,47
5,08:10,3,1,45,1,100
5,09:05,2,0,45,0,21
5,12:50,2,1,45,0,163
5,17:40,3,1,45,0,38
5,07:50,2,0,45,1,106
5,14:00,3,0,45,1,80
5,10:30,1,1,45,0,32
5,09:05,3,1,45,0,82
5,08:10,2,0,45,1,174
5,08:20,1,1,45,1,225
